ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__72h_brachyury_original,FileName__72h_brightfield_mask,PathName__72h_brachyury_original,PathName__72h_brightfield_mask,Intensity_IntegratedIntensityEdge__72h_brachyury_original,Intensity_IntegratedIntensity__72h_brachyury_original,Intensity_LowerQuartileIntensity__72h_brachyury_original,Intensity_MADIntensity__72h_brachyury_original,Intensity_MassDisplacement__72h_brachyury_original,Intensity_MaxIntensityEdge__72h_brachyury_original,Intensity_MaxIntensity__72h_brachyury_original,Intensity_MeanIntensityEdge__72h_brachyury_original,Intensity_MeanIntensity__72h_brachyury_original,Intensity_MedianIntensity__72h_brachyury_original,Intensity_MinIntensityEdge__72h_brachyury_original,Intensity_MinIntensity__72h_brachyury_original,Intensity_StdIntensityEdge__72h_brachyury_original,Intensity_StdIntensity__72h_brachyury_original,Intensity_UpperQuartileIntensity__72h_brachyury_original,RadialDistribution_FracAtD__72h_brachyury_original_1of9,RadialDistribution_FracAtD__72h_brachyury_original_2of9,RadialDistribution_FracAtD__72h_brachyury_original_3of9,RadialDistribution_FracAtD__72h_brachyury_original_4of9,RadialDistribution_FracAtD__72h_brachyury_original_5of9,RadialDistribution_FracAtD__72h_brachyury_original_6of9,RadialDistribution_FracAtD__72h_brachyury_original_7of9,RadialDistribution_FracAtD__72h_brachyury_original_8of9,RadialDistribution_FracAtD__72h_brachyury_original_9of9,RadialDistribution_MeanFrac__72h_brachyury_original_1of9,RadialDistribution_MeanFrac__72h_brachyury_original_2of9,RadialDistribution_MeanFrac__72h_brachyury_original_3of9,RadialDistribution_MeanFrac__72h_brachyury_original_4of9,RadialDistribution_MeanFrac__72h_brachyury_original_5of9,RadialDistribution_MeanFrac__72h_brachyury_original_6of9,RadialDistribution_MeanFrac__72h_brachyury_original_7of9,RadialDistribution_MeanFrac__72h_brachyury_original_8of9,RadialDistribution_MeanFrac__72h_brachyury_original_9of9,RadialDistribution_RadialCV__72h_brachyury_original_1of9,RadialDistribution_RadialCV__72h_brachyury_original_2of9,RadialDistribution_RadialCV__72h_brachyury_original_3of9,RadialDistribution_RadialCV__72h_brachyury_original_4of9,RadialDistribution_RadialCV__72h_brachyury_original_5of9,RadialDistribution_RadialCV__72h_brachyury_original_6of9,RadialDistribution_RadialCV__72h_brachyury_original_7of9,RadialDistribution_RadialCV__72h_brachyury_original_8of9,RadialDistribution_RadialCV__72h_brachyury_original_9of9
363,1,nan,0,G12,4,RR,0,FK223_run_RR_PLATE_4_ID_G12_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1093.1387083530426,28043.51842403412,4.295298337936401,0.1666398048400879,0.03957376475345704,4.814559459686279,8.719182968139648,4.286818464129579,4.452058806800146,4.471450090408325,3.4812521934509277,3.421475410461426,0.26742191603462967,0.254473013674483,4.632662057876587,0.010428629,0.033807997,0.057397578,0.08257154,0.109198116,0.13748144,0.16597581,0.1968691,0.20626976,0.9953020203322187,1.0092728481720625,1.004298175736844,1.0040890099804347,1.002680657741017,1.0093188417298238,1.0111040826922908,1.0057408702586195,0.9747135729849641,0.023153434802339598,0.007293063502640598,0.004775686258380954,0.013226419757931157,0.007430764724947982,0.007033194111799175,0.007317317411306298,0.01200894827805695,0.010513901218860349
364,1,nan,0,G1,4,RR,0,FK223_run_RR_PLATE_4_ID_G1_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1130.2437510490417,29953.957592010498,4.301305532455444,0.16027116775512695,0.12562581912384474,5.0,5.323150634765625,4.330435827774107,4.429093241462442,4.464158773422241,3.404604434967041,3.347475290298462,0.3073473644585081,0.2654959726306384,4.62162709236145,0.010577024,0.033368856,0.058169447,0.08358302,0.10890965,0.13760333,0.16647406,0.19371039,0.2076042,1.007498775294003,1.007471299996327,1.0061380288675579,1.0094142179537005,1.0034822534353576,1.0071550917477043,1.0061341041401082,1.006966445511986,0.9756964574140163,0.018798926408960207,0.010673226128543552,0.015727458302163204,0.006808606391051349,0.007398316896454602,0.00444626800887061,0.004481545229902592,0.01027722942370664,0.015654141937470258
365,1,nan,0,G2,4,RR,0,FK223_run_RR_PLATE_4_ID_G2_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1152.9301109313965,29670.110276460648,4.0,0.20577192306518555,0.1169093925473996,4.911412239074707,8.718184471130371,4.285985542495898,4.399482543959171,4.451104164123535,3.3445568084716797,3.1750941276550293,0.32202279484857127,0.30598039665534704,4.639606952667236,0.01017058,0.03203927,0.05615437,0.081425115,0.109309025,0.13738635,0.16635968,0.19762911,0.20952655,1.0086822171202254,1.0049899328586596,1.0045227409990103,1.0057343932298486,1.0043325140788035,1.0092958133984218,1.006214948726875,1.003622523542627,0.9792426046363519,0.01681909724903724,0.012798730868942034,0.014245521391501991,0.007004245709705031,0.007041755051014493,0.007268916591483022,0.011634686740133505,0.015212179457330478,0.02214947752775789
366,1,nan,0,G3,4,RR,0,FK223_run_RR_PLATE_4_ID_G3_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1160.6851000785828,29404.746675491333,4.0,0.20874571800231934,0.2545133850408338,4.943452835083008,8.559076309204102,4.282970848998461,4.392045806645457,4.464754581451416,3.3060667514801025,3.12691330909729,0.33873315955949596,0.3146630128709075,4.6293110847473145,0.010524525,0.032939952,0.056919638,0.082050145,0.109447256,0.13741058,0.16707154,0.1962265,0.20740989,1.0065956704451355,1.002422626130276,1.0002020390073576,1.004251770716042,1.007908359169958,1.0109492753233211,1.0122569545226925,1.001323526838748,0.9758321880163301,0.016037478620484394,0.016064601411406237,0.00892276615140971,0.008874979951126896,0.008986054210909918,0.008075787282216012,0.00881617865815288,0.015557851611413815,0.02542937792633015
367,1,nan,0,G4,4,RR,0,FK223_run_RR_PLATE_4_ID_G4_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1067.9991862773895,26765.423013448715,4.291264772415161,0.16734814643859863,0.08507758802694425,4.86419677734375,8.865760803222656,4.271996745109558,4.421844211704728,4.461811542510986,3.4283032417297363,3.36944317817688,0.2971188459112083,0.27571470906575946,4.625446677207947,0.010681588,0.034417897,0.05782618,0.08257167,0.10996891,0.13658407,0.16562241,0.19571885,0.20660841,1.010244584234876,1.0064325282251136,1.0058099643873206,1.0056465211468657,1.0085481832086116,1.0094546956238712,1.010597244806346,1.005675914509186,0.9709633026989339,0.021456094145512236,0.01294842674835679,0.009360087396939254,0.010161885625987884,0.004686310542153149,0.005300731166566725,0.00761450610919494,0.011044224545736918,0.01396261165228353
368,1,nan,0,G5,4,RR,0,FK223_run_RR_PLATE_4_ID_G5_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1103.9156527519226,27763.02942085266,4.310077428817749,0.16694974899291992,0.12321709691107413,5.442381858825684,9.085999488830566,4.32908099118401,4.45920806631106,4.485731601715088,3.4556257724761963,3.4227218627929688,0.28603968781671046,0.28694019780055974,4.633590459823608,0.010586676,0.034103293,0.057039473,0.08273283,0.109731965,0.13488579,0.16824014,0.19543527,0.2072445,0.998676453717032,1.001542934163836,1.0003598878291253,1.004082997291406,1.00027995994028,0.9997606141226616,1.0179428006110534,1.0081027300523733,0.9767632552794115,0.01587429440970509,0.00992964289752428,0.006413793851751863,0.008159976694678979,0.01126820580247288,0.00949355465969082,0.0234222688449302,0.008041345335488774,0.01838960454632101
369,1,nan,0,G6,4,RR,0,FK223_run_RR_PLATE_4_ID_G6_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1090.9817414283752,27605.611860513687,4.195790767669678,0.1831984519958496,0.2358094649943193,4.88271951675415,5.306976318359375,4.278359770307354,4.407026159085838,4.450052261352539,3.3482940196990967,3.209066390991211,0.3157961598284161,0.2912596035320445,4.625295162200928,0.009924024,0.033727124,0.05704991,0.083088085,0.10926433,0.13607599,0.167633,0.19551204,0.20772554,1.00264658851006,1.0108454871976138,1.0010102113254893,1.0125754178729938,1.0035656265848873,1.006351819849069,1.0116118433847578,1.0030200062571333,0.9754068825555874,0.023524340794706004,0.017478153381763235,0.00780963584070927,0.006394147644041762,0.008516607011102307,0.008004668957644095,0.014257539086168355,0.0155451618107472,0.01951281213191148
370,1,nan,0,G7,4,RR,0,FK223_run_RR_PLATE_4_ID_G7_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1094.8994438648224,27959.326722621918,4.0,0.18861699104309082,0.16501997275530667,5.223601341247559,8.55972671508789,4.293723309273814,4.412076175259889,4.463098049163818,3.1588380336761475,3.1588380336761475,0.3507887944135048,0.29735362364321805,4.63639235496521,0.010300518,0.032944463,0.056093004,0.0823593,0.10825068,0.13687229,0.16605613,0.19793388,0.20918977,1.0042212715658787,1.0085461993076308,1.0069727020353967,1.0056086284519363,1.001437290306507,1.003888555147028,1.0050598593302407,1.0058596738118968,0.9819522881507864,0.016196402216723596,0.010993196399886935,0.008221612470478484,0.005909378790633389,0.010310149594326863,0.011960246814216015,0.010534784702341557,0.010236345443447075,0.027216114174421043
371,1,nan,0,G8,4,RR,0,FK223_run_RR_PLATE_4_ID_G8_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1078.1808731555939,27784.4132938385,4.289872884750366,0.1680607795715332,0.1555618641790349,5.000000476837158,8.199270248413086,4.330043667291542,4.442662822807564,4.471497058868408,3.3919057846069336,3.3567042350769043,0.27675330502717865,0.2642636228207943,4.626640558242798,0.009944535,0.032846153,0.05816488,0.081620984,0.10922875,0.137572,0.16631867,0.19797523,0.20632873,1.0031148551272064,1.006959997555782,1.0021023623050043,1.0028637181857687,1.0060627665233521,1.0016010730105573,1.0069283268631701,1.0057978134974523,0.9820242824665115,0.022638778658751833,0.009352910910540673,0.010521935779574925,0.006146605006884319,0.005198087219850013,0.007861466098932821,0.007062907561721724,0.011562569396955973,0.02048707906234172
372,1,nan,0,G9,4,RR,0,FK223_run_RR_PLATE_4_ID_G9_C_BRA.tif,FK223_run_RR_PLATE_4_ID_G9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1172.604676246643,31294.655596494675,4.307458400726318,0.16139698028564453,0.10389680401338867,4.886885643005371,8.385738372802734,4.342980282394974,4.440217876914682,4.467365264892578,3.4269187450408936,3.4269187450408936,0.2748665340986265,0.25937252470211436,4.629836082458496,0.009749526,0.03239185,0.05655366,0.081611015,0.10936062,0.13641202,0.16664842,0.19587766,0.21139526,1.0105097111971708,1.0057169961771706,1.006540930632385,1.002080893786524,1.0010047434212306,1.0056819546671574,1.008187165690081,1.0062286602686155,0.9802064594469563,0.015463930340098558,0.0093135391665088,0.006698509146832386,0.008869187828298273,0.007119653195751011,0.004558950666653428,0.005222097082001883,0.009299857532386076,0.01127593289393874
373,1,nan,0,H10,4,RR,0,FK223_run_RR_PLATE_4_ID_H10_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1121.0549757480621,29953.59734106064,4.311692714691162,0.15872430801391602,0.054472839730045707,5.000000476837158,8.717123985290527,4.345174324604892,4.473356831102246,4.466830730438232,3.474259853363037,3.474259853363037,0.23592980551409443,0.24107464815512336,4.626312255859375,0.010829007,0.033568516,0.056917492,0.08215906,0.108373076,0.13681802,0.16464168,0.19493106,0.21176203,1.007097674533704,1.0034588644547056,1.0003137229465084,0.9984338428493826,1.0036875726771037,1.0023342146654344,1.0031307353227097,1.0079215276195266,0.986749148070189,0.01374399996170723,0.010000169927370416,0.008199627624645135,0.005373255542342701,0.0041256836217374825,0.005725452729450744,0.004561031778930013,0.00811151694115821,0.009867239861715256
374,1,nan,0,H11,4,RR,0,FK223_run_RR_PLATE_4_ID_H11_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1148.0237426757812,30121.089728593826,4.319926500320435,0.15851640701293945,0.11223459136784765,5.0,8.863909721374512,4.348574782862808,4.47564483337204,4.4848737716674805,3.417642593383789,3.417642593383789,0.2722837238213996,0.238077911245119,4.637665033340454,0.0107280845,0.03277865,0.057232067,0.08221254,0.1084017,0.13590641,0.16701852,0.19586788,0.20985408,1.0027778967438679,1.0027287182482738,1.0004462619106453,1.0023376405023119,1.0021201191613287,1.0029058780913274,1.0117323358621164,1.0062525498730523,0.9807763659498748,0.012276753497791825,0.01022017684356843,0.008537692753890415,0.007156062736650199,0.00613632867312475,0.0049153536183283416,0.008949071406226795,0.0067171444347306755,0.0118873237141932
375,1,nan,0,H12,4,RR,0,FK223_run_RR_PLATE_4_ID_H12_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1140.8707346916199,28911.997380018234,4.3359904289245605,0.1535944938659668,0.16953450080451865,5.000000476837158,5.4833221435546875,4.387964364198538,4.468624015458769,4.480431079864502,4.0,3.4366893768310547,0.2602891165402364,0.2438489249774535,4.639528512954712,0.010841243,0.033323623,0.05764337,0.0834987,0.10897544,0.13656081,0.16493922,0.1942795,0.2099381,1.0020406001380306,1.0074945904801873,1.0025607430005548,1.0060271851066298,1.0015214467421154,1.0028926872571113,1.007702345550903,1.0039843522464493,0.9835622507666082,0.009860665305796561,0.008269340973297984,0.004837209261728668,0.003682376380576287,0.004716207365781927,0.005065544073365046,0.003679845900543667,0.010367344002263478,0.022340103521507622
376,1,nan,0,H1,4,RR,0,FK223_run_RR_PLATE_4_ID_H1_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1126.3805236816406,28571.214383125305,4.298405766487122,0.16487956047058105,0.13245555513993065,5.0,8.3910551071167,4.315634190351114,4.434458231122972,4.469560623168945,3.40421986579895,3.2102715969085693,0.3116761160497832,0.26954289080611704,4.630389213562012,0.010895452,0.03386006,0.05807743,0.081474334,0.11008379,0.13561302,0.16572423,0.19513667,0.20913509,1.0173826117905158,1.0053473505521908,1.0113320858393933,0.9998840647084345,1.0032105377152056,1.0020122880099,1.0073219168720366,1.0066177269475174,0.9806822087870578,0.017983928768226756,0.007103850098112362,0.009245276592149378,0.0053775542837470585,0.00704168597756883,0.0042554703910055135,0.006353446043509,0.008073686018988764,0.016445773365206535
377,1,nan,0,H2,4,RR,0,FK223_run_RR_PLATE_4_ID_H2_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1128.4219589233398,28078.3523042202,4.296248197555542,0.1696629524230957,0.04743407028878903,4.945528507232666,8.594094276428223,4.356841540244555,4.4357586578546915,4.470757961273193,3.3890914916992188,3.3879001140594482,0.2781342776354733,0.26956881564165447,4.636401414871216,0.010601004,0.033055086,0.057076726,0.08203712,0.10949024,0.1354747,0.16627392,0.1964885,0.20950276,1.0167326232079539,1.0108149391801393,1.0063946414168128,1.000568355094488,1.003000300091874,1.0041625649434884,1.0091216917920305,1.0038516567636622,0.9808819890903993,0.016654736043569505,0.006540517866525355,0.00958711104278219,0.0091526050165051,0.00414231094635001,0.009393494057732057,0.011710753726595207,0.009314746467381925,0.005449373915886328
378,1,nan,0,H3,4,RR,0,FK223_run_RR_PLATE_4_ID_H3_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1101.201054096222,28849.45581150055,4.0,0.2210841178894043,0.1996517254809434,4.950215816497803,8.62462329864502,4.235388669600853,4.384415776823792,4.4827189445495605,3.279573678970337,3.1791272163391113,0.32308842841941166,0.32008755105635467,4.623270511627197,0.010770024,0.033162937,0.05739112,0.08242712,0.10964179,0.13467054,0.16546601,0.19621685,0.21025361,0.9981233324907829,0.9918732846325029,0.9937725214189567,0.9970045234898407,1.0061966258944142,0.99677408070076,1.0081169903278338,1.0110468932587173,0.9867822836962293,0.02087356494532615,0.008234614926592837,0.011667297959764894,0.007139624754525674,0.011084767216160635,0.01225052195060743,0.006980480678907669,0.011514778798919798,0.018845546273623948
379,1,nan,0,H4,4,RR,0,FK223_run_RR_PLATE_4_ID_H4_C_BRA.tif,FK223_run_RR_PLATE_4_ID_H4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1135.2352595329285,30072.916690826416,4.296321272850037,0.16916942596435547,0.15994642367756734,5.000000476837158,8.863700866699219,4.332959005850872,4.433571677845557,4.4697065353393555,3.4442059993743896,3.2400147914886475,0.29093261360003286,0.2677068315166953,4.634420990943909,0.010734148,0.034330223,0.058127407,0.08295096,0.10853491,0.13656709,0.16571066,0.1946994,0.20834526,1.0112462233130919,1.0080601772801379,1.0058117387151042,1.0029524815353454,1.0029867753000752,1.0036127239562562,1.004482030469034,1.007357799488564,0.981393004891772,0.01910508568650463,0.012310658326681378,0.005238516736625813,0.008692930115137318,0.01033132420193777,0.007324648532587167,0.006379897049658033,0.01104635955421984,0.01595571707462589
